"","xgboost.1","xgboost.2","xgboost.3"
"8037",1.84941732883453,1.84935986995697,1.85080015659332
"8038",1.93947625160217,1.93949115276337,1.93834161758423
"8039",1.78443825244904,1.78446972370148,1.78587734699249
"8040",1.8495751619339,1.84947633743286,1.85051286220551
"8041",1.73280251026154,1.73276388645172,1.73786461353302
"8042",2.24597120285034,2.24591088294983,2.2463207244873
"8043",1.87800753116608,1.87798929214478,1.8775407075882
"8044",1.54979407787323,1.54971861839294,1.5519996881485
"8045",1.80484259128571,1.80481672286987,1.80435013771057
"8046",1.46774125099182,1.46766185760498,1.4690248966217
"8047",2.23544025421143,2.23547434806824,2.22897481918335
"8048",2.24858283996582,2.24862742424011,2.24380874633789
"8049",1.93706893920898,1.93693697452545,1.94278573989868
"8050",2.18482971191406,2.18433117866516,2.2050085067749
"8051",1.41349601745605,1.41357398033142,1.40677618980408
"8052",2.2563796043396,2.25616359710693,2.25333452224731
"8053",1.98511385917664,1.98505461215973,1.98577356338501
"8054",2.36421632766724,2.36434030532837,2.36149835586548
"8055",1.74092781543732,1.74097454547882,1.73659431934357
"8056",2.16864490509033,2.16880559921265,2.16903781890869
"8057",2.03088331222534,2.03094482421875,2.03422689437866
"8058",1.5860812664032,1.58609938621521,1.58285140991211
"8059",1.53782629966736,1.53789114952087,1.53852891921997
"8060",1.71224987506866,1.71210741996765,1.71475410461426
"8061",1.73631882667542,1.73631322383881,1.73467135429382
"8062",2.30013561248779,2.30022287368774,2.3128137588501
"8063",1.47224402427673,1.47215437889099,1.47740793228149
"8064",1.83144402503967,1.83142602443695,1.82846891880035
"8065",1.5572075843811,1.5572475194931,1.55200147628784
"8066",1.73845756053925,1.73830819129944,1.73468375205994
"8067",1.57916033267975,1.57900655269623,1.57119464874268
"8068",2.00158929824829,2.00142383575439,2.00399494171143
"8069",2.06879186630249,2.06884860992432,2.06740546226501
"8070",1.90674209594727,1.90673732757568,1.90506613254547
"8071",1.63883829116821,1.63868963718414,1.64352452754974
"8072",1.55159378051758,1.55156886577606,1.55313634872437
"8073",1.71616840362549,1.71623861789703,1.71382486820221
"8074",1.63886702060699,1.63889503479004,1.64128005504608
"8075",2.42941617965698,2.42961740493774,2.47425198554993
"8076",1.67888474464417,1.67890763282776,1.67828190326691
"8077",2.50160908699036,2.5015983581543,2.50495553016663
"8078",1.51894629001617,1.51911187171936,1.51296925544739
"8079",2.42129182815552,2.42133474349976,2.41712188720703
"8080",2.09239959716797,2.09233331680298,2.10226583480835
"8081",2.0442214012146,2.04437112808228,2.03869867324829
"8082",1.68124008178711,1.68121027946472,1.68491280078888
"8083",1.95503008365631,1.95489084720612,1.94836664199829
"8084",2.15231037139893,2.15209722518921,2.15542030334473
"8085",1.49103033542633,1.49100470542908,1.4884889125824
"8086",1.99954533576965,1.99976468086243,1.99273431301117
"8087",2.30106997489929,2.30118560791016,2.29551124572754
"8088",1.58135831356049,1.58135747909546,1.57740151882172
"8089",1.7552934885025,1.75555121898651,1.74683833122253
"8090",1.66317188739777,1.66322934627533,1.65942621231079
"8091",1.5797301530838,1.57973098754883,1.57959961891174
"8092",2.36394691467285,2.36401653289795,2.35610008239746
"8093",1.66167080402374,1.66165411472321,1.66280293464661
"8094",1.96190571784973,1.96183288097382,1.96309733390808
"8095",1.96830821037292,1.96847903728485,1.96635961532593
"8096",1.55766594409943,1.5576297044754,1.56028294563293
"8097",1.9995653629303,1.99962365627289,1.99662590026855
"8098",1.997199177742,1.99715197086334,1.99334907531738
"8099",1.88210785388947,1.88212537765503,1.8811582326889
"8100",1.81903004646301,1.81909584999084,1.81523954868317
"8101",2.44082021713257,2.44112014770508,2.42836570739746
"8102",1.72587394714355,1.72601532936096,1.72412085533142
"8103",2.17593502998352,2.17585372924805,2.18152379989624
"8104",1.53994393348694,1.54008650779724,1.53468358516693
"8105",2.32678079605103,2.32697725296021,2.32327795028687
"8106",1.85554790496826,1.85541665554047,1.85900449752808
"8107",2.22281455993652,2.22284317016602,2.21906328201294
"8108",1.84867227077484,1.84861958026886,1.84890067577362
"8109",2.0141077041626,2.01413631439209,2.01320242881775
"8110",1.78747260570526,1.78741931915283,1.78915524482727
"8111",1.82842588424683,1.82845401763916,1.83079588413239
"8112",2.10961055755615,2.10951709747314,2.11220359802246
"8113",2.25705718994141,2.25727391242981,2.25315237045288
"8114",1.97687482833862,1.97703039646149,1.96662223339081
"8115",2.03327369689941,2.03328657150269,2.03483247756958
"8116",2.12042808532715,2.1204948425293,2.11643552780151
"8117",1.83603763580322,1.83609449863434,1.83600258827209
"8118",1.77615082263947,1.77624714374542,1.77116334438324
"8119",2.06246662139893,2.06246280670166,2.06136178970337
"8120",2.01736497879028,2.01743745803833,2.01434755325317
"8121",1.89089918136597,1.8909353017807,1.88890874385834
"8122",1.52893209457397,1.52893686294556,1.53221249580383
"8123",2.14093017578125,2.14092946052551,2.14008665084839
"8124",1.48558497428894,1.48561406135559,1.4831657409668
"8125",2.20659589767456,2.20669555664062,2.20044755935669
"8126",1.38793611526489,1.38779890537262,1.38726353645325
"8127",2.16114592552185,2.16100597381592,2.16588068008423
"8128",1.59718537330627,1.59722638130188,1.59430801868439
"8129",2.04895377159119,2.04897546768188,2.04703044891357
"8130",1.7189040184021,1.71921396255493,1.70688951015472
"8131",1.5709468126297,1.57094633579254,1.57156693935394
"8132",1.91005384922028,1.91009795665741,1.91510307788849
"8133",2.43637204170227,2.4362781047821,2.43865275382996
"8134",1.97171092033386,1.97166049480438,1.97535634040833
"8135",1.53316366672516,1.53316104412079,1.53137290477753
"8136",1.84899115562439,1.84904682636261,1.84560298919678
"8137",2.2150092124939,2.2152533531189,2.20213222503662
"8138",1.5692230463028,1.56895351409912,1.57678329944611
"8139",1.87819516658783,1.8783175945282,1.86842381954193
"8140",2.03744173049927,2.03737592697144,2.03861117362976
"8141",2.34762573242188,2.34801912307739,2.34043025970459
"8142",2.379714012146,2.37973833084106,2.37836360931396
"8143",2.33271169662476,2.3326563835144,2.337571144104
"8144",1.71284115314484,1.71328127384186,1.70344495773315
"8145",2.6173050403595,2.61711239814758,2.63879776000977
"8146",1.73392939567566,1.73406636714935,1.73444974422455
"8147",1.5230176448822,1.52298820018768,1.52541553974152
"8148",1.74827182292938,1.7482773065567,1.7451308965683
"8149",1.78933918476105,1.78937447071075,1.78758108615875
"8150",1.92180383205414,1.92175614833832,1.92103505134583
"8151",2.03298902511597,2.03286647796631,2.03720474243164
"8152",1.77920520305634,1.7790355682373,1.78080153465271
"8153",1.61780762672424,1.61785364151001,1.61692607402802
"8154",1.97934210300446,1.97943186759949,1.98056817054749
"8155",1.83972442150116,1.83939599990845,1.8566552400589
"8156",1.62515306472778,1.62504696846008,1.62772500514984
"8157",1.71116137504578,1.71118271350861,1.71043026447296
"8158",1.82930767536163,1.82917714118958,1.8300416469574
"8159",2.24270868301392,2.24284529685974,2.22908592224121
"8160",2.01720905303955,2.01720714569092,2.01940727233887
"8161",1.88350665569305,1.88353562355042,1.88335943222046
"8162",2.27741813659668,2.2773962020874,2.27678918838501
"8163",1.94588649272919,1.94601738452911,1.93995678424835
"8164",1.90746378898621,1.90742409229279,1.90881395339966
"8165",2.5444540977478,2.5437867641449,2.55177783966064
"8166",2.08929634094238,2.08927869796753,2.09289979934692
"8167",1.54919195175171,1.54912114143372,1.54850900173187
"8168",1.72767531871796,1.72767269611359,1.72575283050537
"8169",2.03096127510071,2.03093194961548,2.03336930274963
"8170",1.72309672832489,1.72306394577026,1.72704744338989
"8171",2.13684368133545,2.13702774047852,2.13816404342651
"8172",1.78383302688599,1.78387570381165,1.77970278263092
"8173",1.96101975440979,1.9609123468399,1.96100223064423
"8174",2.48594188690186,2.48609519004822,2.4743480682373
"8175",1.56256783008575,1.5624532699585,1.56550133228302
"8176",1.62072563171387,1.62090027332306,1.61340594291687
"8177",1.68985366821289,1.68977105617523,1.68784666061401
"8178",2.28869128227234,2.28881645202637,2.28210878372192
"8179",1.72720301151276,1.72720336914062,1.72712993621826
"8180",1.9486163854599,1.94857704639435,1.95308482646942
"8181",2.38818287849426,2.38793849945068,2.39212846755981
"8182",1.68773210048676,1.6876916885376,1.68309199810028
"8183",1.73791337013245,1.73797333240509,1.73520076274872
"8184",2.23026776313782,2.23023533821106,2.23232984542847
"8185",1.5612028837204,1.56111764907837,1.56576609611511
"8186",1.69583320617676,1.69621324539185,1.68377542495728
"8187",2.09894895553589,2.09875226020813,2.10443019866943
"8188",2.41830539703369,2.41855716705322,2.41704678535461
"8189",1.77136123180389,1.7717764377594,1.82869851589203
"8190",2.22551536560059,2.22550082206726,2.22490501403809
"8191",1.79703009128571,1.79703712463379,1.79784989356995
"8192",1.92746591567993,1.92746782302856,1.92698061466217
"8193",2.59824442863464,2.59856462478638,2.59507369995117
"8194",2.27790307998657,2.27792882919312,2.27596855163574
"8195",1.70807886123657,1.70790779590607,1.71600556373596
"8196",2.08260297775269,2.08250737190247,2.08982300758362
"8197",1.86513769626617,1.8651876449585,1.86225605010986
"8198",2.18264150619507,2.18238997459412,2.18646168708801
"8199",2.20369577407837,2.2039966583252,2.19280481338501
"8200",1.49895572662354,1.49897599220276,1.49878191947937
"8201",1.74137592315674,1.74140083789825,1.73749768733978
"8202",1.99975574016571,1.99989438056946,1.99584031105042
"8203",2.00469350814819,2.00463771820068,2.00776791572571
"8204",2.05439472198486,2.05421781539917,2.05180168151855
"8205",1.81654024124146,1.81626927852631,1.82227075099945
"8206",1.88667893409729,1.88680016994476,1.88635075092316
"8207",2.01429152488708,2.01431179046631,2.02203869819641
"8208",1.64781522750854,1.64784336090088,1.63570749759674
"8209",2.32077932357788,2.3208019733429,2.32579755783081
"8210",1.78560149669647,1.78562462329865,1.78143429756165
"8211",1.94000637531281,1.94005906581879,1.93708992004395
"8212",2.01026153564453,2.01033210754395,2.00545358657837
"8213",2.1597318649292,2.15980672836304,2.16330337524414
"8214",2.01942014694214,2.01937818527222,2.0268862247467
"8215",1.70005166530609,1.6999876499176,1.70262169837952
"8216",2.25612831115723,2.25611639022827,2.25950288772583
"8217",2.1466498374939,2.14662313461304,2.12264728546143
"8218",1.71279263496399,1.71275365352631,1.71611607074738
"8219",1.69150722026825,1.69150412082672,1.68870282173157
"8220",2.42610096931458,2.42606163024902,2.42872714996338
"8221",1.62225365638733,1.62211453914642,1.62811374664307
"8222",1.97877883911133,1.97878360748291,1.97686970233917
"8223",1.68836772441864,1.68832075595856,1.68913757801056
"8224",2.06651163101196,2.06655693054199,2.06545877456665
"8225",1.83536100387573,1.83507895469666,1.84369230270386
"8226",1.79419505596161,1.79420828819275,1.79624915122986
"8227",2.06951308250427,2.06951212882996,2.06882405281067
"8228",2.18926334381104,2.1892352104187,2.20005345344543
"8229",1.56975531578064,1.56970942020416,1.56862390041351
"8230",2.04262447357178,2.04224634170532,2.05173325538635
"8231",2.15872931480408,2.15848565101624,2.15500807762146
"8232",2.64884853363037,2.64789032936096,2.66847348213196
"8233",1.74034988880157,1.74022126197815,1.76040804386139
"8234",2.01682281494141,2.01672339439392,2.021568775177
"8235",1.91445696353912,1.91465866565704,1.90463721752167
"8236",1.91694486141205,1.91701459884644,1.92597484588623
"8237",1.93975031375885,1.93980324268341,1.94206976890564
"8238",1.97465336322784,1.97459518909454,1.9800443649292
"8239",2.05091381072998,2.05092334747314,2.05232048034668
"8240",1.96074390411377,1.96069037914276,1.96375513076782
"8241",2.4537980556488,2.45385265350342,2.45075392723083
"8242",1.80382192134857,1.80361473560333,1.80660843849182
"8243",1.7101799249649,1.7101423740387,1.71576726436615
"8244",1.67281723022461,1.67290663719177,1.67343556880951
"8245",2.29246473312378,2.29250574111938,2.29812717437744
"8246",2.12233591079712,2.12232160568237,2.12879085540771
"8247",2.04414987564087,2.04410982131958,2.04808330535889
"8248",2.40734887123108,2.40723371505737,2.41322469711304
"8249",2.50622653961182,2.50597739219666,2.5122344493866
"8250",1.59231853485107,1.59225106239319,1.59184551239014
"8251",1.87917721271515,1.87915647029877,1.88193476200104
"8252",2.50166845321655,2.50166296958923,2.49971151351929
"8253",2.05847024917603,2.05841493606567,2.05984473228455
"8254",2.23644495010376,2.23656463623047,2.23194026947021
"8255",1.95469832420349,1.95472681522369,1.96027040481567
"8256",1.78621792793274,1.78628075122833,1.78569078445435
"8257",1.57143545150757,1.57139658927917,1.57147657871246
"8258",1.80731475353241,1.80727732181549,1.79901969432831
"8259",2.21717190742493,2.21696329116821,2.20915055274963
"8260",2.05626678466797,2.05640745162964,2.05276894569397
"8261",2.3093786239624,2.30938529968262,2.30853271484375
"8262",2.48260164260864,2.48274183273315,2.48405766487122
"8263",2.15628290176392,2.15635895729065,2.15186357498169
"8264",1.99510776996613,1.99518966674805,1.98984777927399
"8265",1.7018985748291,1.70196306705475,1.70158290863037
"8266",1.39318943023682,1.39335906505585,1.38965559005737
"8267",1.35439991950989,1.35432064533234,1.35538721084595
"8268",2.02174806594849,2.02170491218567,2.02375912666321
"8269",1.70363903045654,1.7035539150238,1.70805943012238
"8270",1.99235105514526,1.99244999885559,1.9947338104248
"8271",2.38201522827148,2.38215017318726,2.37379693984985
"8272",2.66722345352173,2.66744065284729,2.65880131721497
"8273",1.6265549659729,1.62659990787506,1.62505400180817
"8274",1.72434318065643,1.72435891628265,1.72710692882538
"8275",1.74192893505096,1.74203562736511,1.73788154125214
"8276",1.71412062644958,1.71406376361847,1.71659648418427
"8277",1.99941599369049,1.9995983839035,1.99111604690552
"8278",1.90246987342834,1.90247976779938,1.90370416641235
"8279",1.915771484375,1.91575384140015,1.91886353492737
"8280",2.29762840270996,2.29749083518982,2.29490232467651
"8281",1.94325494766235,1.94334900379181,1.94217443466187
"8282",1.91008651256561,1.91005098819733,1.91324019432068
"8283",1.90493369102478,1.90481448173523,1.91122782230377
"8284",2.31402492523193,2.31397700309753,2.31459331512451
"8285",2.39660429954529,2.39676594734192,2.39203882217407
"8286",1.88567614555359,1.88565456867218,1.88356125354767
"8287",1.64644074440002,1.64635217189789,1.65224385261536
"8288",2.03494763374329,2.03501987457275,2.03511333465576
"8289",1.65034282207489,1.65019345283508,1.65112507343292
"8290",1.70525479316711,1.70523715019226,1.70622193813324
"8291",2.431969165802,2.43211698532104,2.42763042449951
"8292",2.07095456123352,2.07106781005859,2.0739758014679
"8293",1.5302574634552,1.53041660785675,1.52668952941895
"8294",2.03379726409912,2.03373861312866,2.01987075805664
"8295",2.40497255325317,2.40502691268921,2.40861654281616
"8296",1.82361102104187,1.82343339920044,1.81515920162201
"8297",1.97900295257568,1.97892379760742,1.98359572887421
"8298",2.41321063041687,2.41316986083984,2.41084909439087
"8299",1.99332571029663,1.99337327480316,1.98967802524567
"8300",2.35929369926453,2.35931015014648,2.35534334182739
"8301",1.72461009025574,1.72459447383881,1.72601985931396
"8302",1.7463800907135,1.74649107456207,1.73887407779694
"8303",1.75257468223572,1.75264430046082,1.74978363513947
"8304",2.19808626174927,2.19817638397217,2.19629335403442
"8305",1.95222139358521,1.9521723985672,1.99008631706238
"8306",1.52633261680603,1.52637958526611,1.522989153862
"8307",1.9436628818512,1.9435807466507,1.93940722942352
"8308",1.98821568489075,1.98820018768311,1.99700975418091
"8309",1.5366917848587,1.53679072856903,1.5435539484024
"8310",1.60594046115875,1.60596001148224,1.60361099243164
"8311",2.19966626167297,2.1994264125824,2.21012258529663
"8312",2.06357097625732,2.06341981887817,2.06715846061707
"8313",1.91252624988556,1.9124630689621,1.91698396205902
"8314",1.86621975898743,1.86626577377319,1.86206209659576
"8315",2.1177659034729,2.11784291267395,2.10797643661499
"8316",2.03474569320679,2.03473567962646,2.03724193572998
"8317",1.57964956760406,1.57961523532867,1.58127570152283
"8318",1.94947826862335,1.9495050907135,1.94955861568451
"8319",1.7663779258728,1.76630485057831,1.76406979560852
"8320",1.76583552360535,1.76591670513153,1.76412129402161
"8321",2.22138690948486,2.22173714637756,2.2156810760498
"8322",2.29927682876587,2.29953050613403,2.28898191452026
"8323",1.46660685539246,1.46655142307281,1.46522986888885
"8324",1.71976387500763,1.71969485282898,1.72122573852539
"8325",1.64042830467224,1.64042437076569,1.63806998729706
"8326",1.83553087711334,1.83562791347504,1.83792173862457
"8327",1.69671833515167,1.69678819179535,1.69702398777008
"8328",1.89864265918732,1.89860761165619,1.89725065231323
"8329",1.83273410797119,1.83277630805969,1.83261442184448
"8330",1.55678367614746,1.55692160129547,1.5570148229599
"8331",2.4856424331665,2.48580646514893,2.4828679561615
"8332",1.78074181079865,1.78071534633636,1.7797144651413
"8333",2.09516143798828,2.09522461891174,2.09409379959106
"8334",2.34241986274719,2.34268617630005,2.33444976806641
"8335",2.10514283180237,2.10503339767456,2.1051287651062
"8336",2.17325067520142,2.17322897911072,2.17428803443909
"8337",1.86666905879974,1.86665165424347,1.86475551128387
"8338",2.3536524772644,2.35367488861084,2.35406970977783
"8339",1.57868838310242,1.57880592346191,1.5720089673996
"8340",2.75805950164795,2.75765681266785,2.7910635471344
"8341",1.51876962184906,1.51884424686432,1.51633548736572
"8342",1.90863311290741,1.90872001647949,1.90860414505005
"8343",2.11726903915405,2.11725473403931,2.11891460418701
"8344",1.85025250911713,1.85003888607025,1.85644793510437
"8345",2.08844828605652,2.08835649490356,2.09079647064209
"8346",2.44196462631226,2.44195699691772,2.43806505203247
"8347",1.87347388267517,1.87351858615875,1.87103593349457
"8348",1.94577062129974,1.94577789306641,1.94426345825195
"8349",1.87692749500275,1.87689423561096,1.88106167316437
"8350",1.57681941986084,1.57705330848694,1.57268905639648
"8351",2.45170164108276,2.45217514038086,2.43664216995239
"8352",2.17880916595459,2.17880988121033,2.18119430541992
"8353",1.71657347679138,1.71658229827881,1.72076034545898
"8354",2.12916874885559,2.1291036605835,2.13429546356201
"8355",1.96852159500122,1.96856296062469,1.97432959079742
"8356",1.76444160938263,1.76442492008209,1.76735007762909
"8357",2.43732762336731,2.4377007484436,2.42596745491028
"8358",1.8575291633606,1.85762429237366,1.8552178144455
"8359",2.18139791488647,2.1814489364624,2.18369030952454
"8360",1.87262630462646,1.87277114391327,1.86880540847778
"8361",1.7812842130661,1.78133845329285,1.77790951728821
"8362",1.83242201805115,1.8324807882309,1.8334629535675
"8363",1.8164895772934,1.81643903255463,1.81105327606201
"8364",2.01193237304688,2.01192140579224,2.01193761825562
"8365",1.55009305477142,1.55018496513367,1.54683470726013
"8366",2.06058239936829,2.06045436859131,2.05995035171509
"8367",1.65100061893463,1.6508367061615,1.64640581607819
"8368",1.97345960140228,1.97334265708923,2.01184511184692
"8369",2.26726293563843,2.26750421524048,2.25672602653503
"8370",1.64491200447083,1.64484763145447,1.6347404718399
"8371",1.55152690410614,1.55126535892487,1.55626881122589
"8372",2.02709770202637,2.02716732025146,2.0254487991333
"8373",1.7739782333374,1.77413880825043,1.7676545381546
"8374",2.32175588607788,2.32160925865173,2.32366442680359
"8375",1.95900809764862,1.9590619802475,1.95712316036224
"8376",1.82884550094604,1.82887983322144,1.82460999488831
"8377",1.58673167228699,1.58668982982635,1.59082472324371
"8378",2.06574249267578,2.06567096710205,2.06902885437012
"8379",1.38886117935181,1.38904333114624,1.37240123748779
"8380",1.64758908748627,1.64730417728424,1.65369319915771
"8381",2.27402305603027,2.27399468421936,2.27240705490112
"8382",2.2240161895752,2.22399568557739,2.22467756271362
"8383",2.05620884895325,2.05622339248657,2.06261658668518
"8384",2.17097520828247,2.17091703414917,2.17094945907593
"8385",2.3548309803009,2.35488224029541,2.35407781600952
"8386",2.34945487976074,2.34945678710938,2.34950971603394
"8387",2.14850521087646,2.14864110946655,2.14310383796692
"8388",2.12156820297241,2.12152099609375,2.12270474433899
"8389",2.03165245056152,2.03163909912109,2.07048749923706
"8390",2.06275129318237,2.0627908706665,2.05966687202454
"8391",2.04936361312866,2.04918336868286,2.05018281936646
"8392",1.4032576084137,1.40319085121155,1.40299320220947
"8393",1.86712646484375,1.86713874340057,1.86233806610107
"8394",2.25514459609985,2.25510215759277,2.25190734863281
"8395",1.56505811214447,1.56516814231873,1.56223356723785
"8396",1.76902961730957,1.7687931060791,1.77062499523163
"8397",1.49825954437256,1.49817514419556,1.49689817428589
"8398",1.8121190071106,1.81238269805908,1.81179690361023
"8399",1.61280727386475,1.61286091804504,1.60967361927032
"8400",2.10367321968079,2.10352897644043,2.10268902778625
"8401",1.4541220664978,1.45413160324097,1.45130515098572
"8402",2.03740191459656,2.03734874725342,2.04195880889893
"8403",2.07930874824524,2.07931518554688,2.07702207565308
"8404",2.53464102745056,2.53432726860046,2.54440450668335
"8405",2.48158550262451,2.48166847229004,2.46103286743164
"8406",1.65240073204041,1.65236139297485,1.6578152179718
"8407",2.14145374298096,2.14131999015808,2.14556360244751
"8408",2.46962308883667,2.4697117805481,2.46934366226196
"8409",1.80344617366791,1.80333340167999,1.80844402313232
"8410",1.79095876216888,1.79092681407928,1.79532301425934
"8411",1.61644160747528,1.61642181873322,1.62209069728851
"8412",1.83638310432434,1.83639085292816,1.83674275875092
"8413",1.9829957485199,1.98312950134277,1.97659230232239
"8414",2.2355637550354,2.23557567596436,2.23339629173279
"8415",1.57191586494446,1.5718822479248,1.57250142097473
"8416",1.67663311958313,1.6768079996109,1.66848254203796
"8417",1.50733923912048,1.50727474689484,1.50650584697723
"8418",1.91316139698029,1.91298854351044,1.9141560792923
"8419",1.95216143131256,1.95206129550934,1.94663715362549
"8420",1.8350533246994,1.83498358726501,1.83906102180481
"8421",1.62593257427216,1.62599205970764,1.62732529640198
"8422",1.86371099948883,1.86383366584778,1.85734522342682
"8423",1.6782763004303,1.67819619178772,1.67647671699524
"8424",1.64524030685425,1.64521443843842,1.64602744579315
"8425",1.90858781337738,1.90845012664795,1.91276943683624
"8426",1.98205256462097,1.982217669487,1.97316145896912
"8427",1.68674838542938,1.68674230575562,1.68546974658966
"8428",2.18806934356689,2.18811750411987,2.18746089935303
"8429",1.85046648979187,1.8504900932312,1.85038411617279
"8430",1.49613869190216,1.49612939357758,1.50090217590332
"8431",1.96482193470001,1.9649692773819,1.94713163375854
"8432",2.70909094810486,2.7093677520752,2.7081606388092
"8433",1.6880863904953,1.68802356719971,1.68550312519073
"8434",1.96349000930786,1.96349716186523,1.95738101005554
"8435",2.10521507263184,2.10511374473572,2.10450887680054
"8436",2.333984375,2.33396816253662,2.3402247428894
"8437",1.94931864738464,1.94924247264862,1.94765377044678
"8438",1.98778462409973,1.98783528804779,1.98884761333466
"8439",1.47983360290527,1.47978019714355,1.48320508003235
"8440",2.22069573402405,2.22074842453003,2.25132513046265
"8441",2.04114723205566,2.04110956192017,2.04354810714722
"8442",2.04927587509155,2.04935312271118,2.0421986579895
"8443",1.81067442893982,1.81095266342163,1.80323028564453
"8444",1.59456610679626,1.59467148780823,1.58847618103027
"8445",1.86132180690765,1.86130201816559,1.86081862449646
"8446",2.04641199111938,2.04647970199585,2.04505395889282
"8447",1.40283906459808,1.40294444561005,1.40632653236389
"8448",1.49220776557922,1.4921441078186,1.49237716197968
"8449",1.82911098003387,1.82921588420868,1.82511019706726
"8450",2.53680682182312,2.53675603866577,2.55162668228149
"8451",1.68691563606262,1.6869238615036,1.6717677116394
"8452",2.11263799667358,2.11272835731506,2.10488700866699
"8453",1.93865525722504,1.93861508369446,1.93984818458557
"8454",1.80213487148285,1.80230343341827,1.79709196090698
"8455",2.03284215927124,2.03288984298706,2.03301239013672
"8456",1.63090324401855,1.63085854053497,1.63274693489075
"8457",1.85981512069702,1.85969197750092,1.8580379486084
"8458",2.10407495498657,2.1038990020752,2.11186695098877
"8459",2.37419080734253,2.3742516040802,2.36917304992676
"8460",1.86891841888428,1.86892139911652,1.86524450778961
"8461",1.6268607378006,1.62680184841156,1.62800633907318
"8462",2.21547174453735,2.21570682525635,2.20858192443848
"8463",1.45369040966034,1.4539407491684,1.44895505905151
"8464",1.98627722263336,1.98634111881256,1.98428010940552
"8465",2.02328252792358,2.02342557907104,2.02281737327576
"8466",2.06085348129272,2.06101751327515,2.05362510681152
"8467",1.89122819900513,1.89106738567352,1.89517617225647
"8468",2.02387428283691,2.02382707595825,2.02913308143616
"8469",2.303786277771,2.30376005172729,2.30182981491089
"8470",1.76871037483215,1.7688205242157,1.76911234855652
"8471",1.6018168926239,1.60177576541901,1.60386991500854
"8472",2.40418100357056,2.40421056747437,2.40411949157715
"8473",1.89801859855652,1.897864818573,1.90689611434937
"8474",1.6307258605957,1.63108515739441,1.62563705444336
"8475",1.6492440700531,1.64906907081604,1.65179085731506
"8476",2.72808575630188,2.72818207740784,2.72012805938721
"8477",2.23288321495056,2.23288774490356,2.23454642295837
"8478",1.65792441368103,1.65799605846405,1.65675938129425
"8479",1.88409829139709,1.8840240240097,1.87947988510132
"8480",2.12159442901611,2.12183952331543,2.14866256713867
"8481",1.57195639610291,1.57193267345428,1.57438790798187
"8482",2.44170427322388,2.44161653518677,2.43857145309448
"8483",1.49711501598358,1.49734783172607,1.49381327629089
"8484",1.70704650878906,1.7070244550705,1.70912635326385
"8485",2.42295026779175,2.42305493354797,2.40757894515991
"8486",2.173095703125,2.17281198501587,2.18037700653076
"8487",2.31500005722046,2.31494617462158,2.3185567855835
"8488",2.34212756156921,2.34235882759094,2.33610844612122
"8489",1.87338352203369,1.87344551086426,1.87384843826294
"8490",1.84305512905121,1.8430689573288,1.8442667722702
"8491",1.91451227664948,1.91458094120026,1.91324305534363
"8492",2.12328934669495,2.12330532073975,2.12298345565796
"8493",2.06676483154297,2.06669545173645,2.06718730926514
"8494",1.43540024757385,1.43554091453552,1.43173599243164
"8495",1.82391571998596,1.8238879442215,1.82782256603241
"8496",1.97195661067963,1.97212290763855,1.96664190292358
"8497",2.07668304443359,2.07667255401611,2.08118200302124
"8498",2.00234127044678,2.00246238708496,1.99953329563141
"8499",2.30727529525757,2.30729413032532,2.30606579780579
"8500",1.8400696516037,1.84000623226166,1.84301793575287
"8501",1.50682234764099,1.50675189495087,1.50782001018524
"8502",1.65959537029266,1.65948688983917,1.66276526451111
"8503",2.33091831207275,2.33053350448608,2.336669921875
"8504",2.26051616668701,2.26047849655151,2.26262474060059
"8505",1.7787412405014,1.77899026870728,1.7717832326889
"8506",1.9739545583725,1.97377634048462,1.98476088047028
"8507",2.21506977081299,2.21466970443726,2.24661207199097
"8508",1.77806746959686,1.77792608737946,1.77795612812042
"8509",2.37628269195557,2.37652397155762,2.36550807952881
"8510",2.04044532775879,2.04039621353149,2.0387921333313
"8511",1.89483499526978,1.89482176303864,1.90075767040253
"8512",1.84742116928101,1.84741532802582,1.84614443778992
"8513",2.33313322067261,2.33336210250854,2.32825636863708
"8514",2.06441879272461,2.0644793510437,2.06562900543213
"8515",2.02164697647095,2.02167892456055,2.04252672195435
"8516",2.09569382667542,2.09582853317261,2.08991527557373
"8517",1.6097606420517,1.60981965065002,1.61106896400452
"8518",1.83316671848297,1.83314907550812,1.83723545074463
"8519",1.98349130153656,1.98341572284698,1.98737907409668
"8520",1.90252637863159,1.90249526500702,1.90822291374207
"8521",1.93293631076813,1.93285381793976,1.93592369556427
"8522",1.71283948421478,1.7127697467804,1.71187615394592
"8523",1.83445560932159,1.8344749212265,1.83739399909973
"8524",1.66411483287811,1.66412627696991,1.66073775291443
"8525",1.7801456451416,1.78017818927765,1.78612387180328
"8526",2.2241678237915,2.22405815124512,2.2290472984314
"8527",2.04298257827759,2.04303169250488,2.03996634483337
"8528",2.19453239440918,2.19434642791748,2.19845819473267
"8529",2.1387722492218,2.138751745224,2.13871073722839
"8530",2.21412992477417,2.21424412727356,2.21275639533997
"8531",1.84489548206329,1.8448486328125,1.85061991214752
"8532",1.98009121417999,1.98010444641113,1.9767097234726
"8533",1.69989466667175,1.69974958896637,1.70763099193573
"8534",2.10414838790894,2.10414123535156,2.10708618164062
"8535",1.99402821063995,1.99389982223511,2.05567312240601
